specobjid,label,filepath
3.64846e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0197.fits
3.64847e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0202.fits
3.64848e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0204.fits
3.64854e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0228.fits
3.64863e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0258.fits
3.64866e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0272.fits
3.6488e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0320.fits
3.64889e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0354.fits
3.64911e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0435.fits
3.07464e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0273-51957-0340.fits
3.0851e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0274-51913-0047.fits
3.08561e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0274-51913-0236.fits
3.0858e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0274-51913-0304.fits
3.08594e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0274-51913-0356.fits
3.08599e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0274-51913-0374.fits
3.08613e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0274-51913-0422.fits
5.26932e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0468-51912-0039.fits
5.35972e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0476-52314-0157.fits
5.35978e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0476-52314-0179.fits
4.09915e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0319.fits
4.0992e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0335.fits
4.09962e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0489.fits
4.09972e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0526.fits
4.09984e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0568.fits
4.09985e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0571.fits
4.09987e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0580.fits
4.12095e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0366-52017-0058.fits
4.12115e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0366-52017-0129.fits
4.1214e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0366-52017-0221.fits
4.12165e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0366-52017-0310.fits
4.12182e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0366-52017-0375.fits
4.12221e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0366-52017-0515.fits
4.12224e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0366-52017-0527.fits
3.379e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0300-51943-0473.fits
3.50298e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0311-51665-0522.fits
3.50329e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0311-51665-0635.fits
3.5131e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0312-51689-0107.fits
3.51375e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0312-51689-0341.fits
3.48011e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0309-51994-0394.fits
3.48012e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0309-51994-0395.fits
3.48013e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0309-51994-0398.fits
3.49056e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0310-51990-0099.fits
3.49068e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0310-51990-0143.fits
4.58366e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0407-51820-0453.fits
3.87382e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0344-51693-0263.fits
3.87405e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0344-51693-0346.fits
3.87433e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0344-51693-0450.fits
3.87436e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0344-51693-0459.fits
3.8748e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0344-51693-0619.fits
3.88446e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0345-51690-0040.fits
3.88485e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0345-51690-0180.fits
3.88509e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0345-51690-0268.fits
3.88522e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0345-51690-0316.fits
3.88566e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0345-51690-0475.fits
3.8857e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0345-51690-0490.fits
4.7639e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0423-51821-0490.fits
4.98915e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0443-51873-0515.fits
4.98939e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0443-51873-0601.fits
5.13488e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0456-51910-0281.fits
4.44889e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0395-51783-0578.fits
4.44895e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0395-51783-0598.fits
3.35693e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0298-51955-0637.fits
4.08781e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0363-51989-0290.fits
4.08787e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0363-51989-0311.fits
4.08789e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0363-51989-0319.fits
4.088e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0363-51989-0358.fits
4.08809e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0363-51989-0389.fits
4.08821e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0363-51989-0433.fits
4.09853e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0093.fits
4.09876e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0177.fits
4.09885e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0364-52000-0209.fits
3.64913e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0441.fits
3.64914e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0447.fits
3.64921e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0471.fits
3.64925e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0324-51666-0487.fits
3.96453e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0352-51694-0495.fits
3.96454e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0352-51694-0500.fits
3.96466e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0352-51694-0542.fits
3.63712e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0167.fits
3.63714e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0176.fits
3.6373e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0233.fits
3.63733e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0246.fits
3.63735e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0251.fits
3.63738e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0263.fits
3.63741e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0274.fits
3.63748e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0300.fits
3.63749e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0302.fits
3.6375e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0308.fits
3.63763e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0354.fits
3.6377e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0380.fits
3.63773e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0391.fits
3.63782e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0422.fits
3.63785e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0434.fits
3.63786e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0439.fits
3.63789e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0448.fits
3.63797e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0476.fits
3.63798e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0483.fits
3.638e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0487.fits
3.63803e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0323-51615-0499.fits
3.09634e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0275-51910-0042.fits
3.09696e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0275-51910-0268.fits
3.70574e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0329-52056-0556.fits
3.70578e+17,main_sequence,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\main_sequence\spec-0329-52056-0572.fits
